id,cast-1,cast-2,cast-3,cast-4,cinematographer-1,cinematographer-2,cinematographer-3,cinematographer-4,costume department-1,costume department-2,costume department-3,costume department-4,director-1,director-2,director-3,director-4,editor-1,editor-2,editor-3,editor-4,genres-1,genres-2,genres-3,genres-4,language-1,language-2,language-3,language-4,rating,producer-1,producer-2,producer-3,producer-4,writer-1,writer-2,writer-3,writer-4,distributor-1,distributor-2,distributor-3,distributor-4
0050490,Deborah Kerr,Robert Mitchum,null,null,Oswald Morris,null,null,null,Laura Nightingale,null,null,null,John Huston,null,null,null,Russell Lloyd,null,null,null,Action,Adventure,Drama,War,English,Japanese,null,null,7.4,Buddy Adler,Eugene Frenke,null,null,John Lee Mahin,John Huston,Charles Shaw,null,Twentieth Century Fox Film Corporation,Centfox,Fox Films,National Broadcasting Company (NBC)
0058390,Constance Towers,Anthony Eisley,Michael Dante,Virginia Grey,Stanley Cortez,null,null,null,null,null,null,null,Samuel Fuller,null,null,null,Jerome Thoms,null,null,null,Crime,Drama,null,null,English,null,null,null,7.4,Sam Firks,Leon Fromkess,Samuel Fuller,null,Samuel Fuller,null,null,null,Allied Artists Pictures,"Criterion Collection, The",Home Vision Entertainment (HVE),Umbrella Entertainment
0108328,Colm Feore,Derek Keurvorst,Katya Ladan,Devon Anderson,Alain Dostie,null,null,null,null,null,null,null,François Girard,null,null,null,Gaétan Huot,null,null,null,Biography,Drama,Music,null,English,French,null,null,7.4,Michael Allder,Niv Fichman,Daniel Iron,Amy J. Kaufman,François Girard,Don McKellar,Glenn Gould,Nick McKinney,"Samuel Goldwyn Company, The",Columbia TriStar Home Video,Columbia TriStar Home Video,Les Films du Paradoxe
1337032,Robb Wells,John Paul Tremblay,Mike Smith,John Dunsworth,Ted McInnes,null,null,null,Bethana Briffett,Bethana Briffett,Sarah Dunsworth,null,Mike Clattenburg,null,null,null,Roger Mattiussi,null,null,null,Comedy,Crime,null,null,English,null,null,null,7.4,Mike Clattenburg,Barrie Dunn,Ivan Reitman,Michael Volpe,Mike Clattenburg,Robb Wells,John Paul Tremblay,Mike Smith,Alliance,Eagle Films,Odeon Films,Screen Media Films
3569230,Colin Morgan,Tom Hardy,Christopher Eccleston,Joshua Hill,Dick Pope,null,null,null,Sheara Abrahams,Lucille Acevedo-Jones,Laura Bailey,Alice Buckingham,Brian Helgeland,null,null,null,Peter McNulty,null,null,null,Biography,Crime,Thriller,null,English,null,null,null,7.4,Tim Bevan,Chris Clark,Olivier Courson,Quentin Curtis,Brian Helgeland,John Pearson,null,null,Elevation Pictures,Seven Films - Spentzos Film,Shaw Organisation,StudioCanal
0119792,Ray Winstone,Kathy Burke,Charlie Creed-Miles,Laila Morse,Ron Fortunato,null,null,null,Sharon Long,null,null,null,Gary Oldman,null,null,null,Brad Fuller,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Luc Besson,Marc Frydman,Hilary Heath,Gary Oldman,Gary Oldman,null,null,null,ARP Sélection,Columbia TriStar Home Entertainment,EuropaCorp. Distribution,Fox Film Corporation
0091867,Maggie Smith,Helena Bonham Carter,Denholm Elliott,Julian Sands,Tony Pierce-Roberts,null,null,null,Brenda Dabbs,William Pierce,Elena Puliti,Sally Turner,James Ivory,null,null,null,Humphrey Dixon,null,null,null,Drama,Romance,null,null,English,Italian,null,null,7.4,Paul Bradley,Peter Marangoni,Ismail Merchant,null,E.M. Forster,Ruth Prawer Jhabvala,null,null,Curzon Film Distributors,Cinecom Pictures,CBS/Fox Home Video,BBC America
0093822,Nicolas Cage,Holly Hunter,Trey Wilson,John Goodman,Barry Sonnenfeld,null,null,null,Mary Ann Ahern,Ada Akaji,Stephen M. Chudej,Wendy Cracchiolo,Joel Coen,Ethan Coen,null,null,Michael R. Miller,null,null,null,Comedy,Crime,Drama,Romance,English,null,null,null,7.4,Ethan Coen,James Jacks,Deborah Reinisch,Mark Silverman,Ethan Coen,Joel Coen,null,null,Twentieth Century Fox Film Corporation,Finnkino,Fox Films,20th Century Fox
0071115,Mia Bendixsen,Ellen Burstyn,Alfred Lutter III,Billy Green Bush,Kent L. Wakeford,null,null,null,Lucia De Martino,Lambert Marks,null,null,Martin Scorsese,null,null,null,Marcia Lucas,null,null,null,Drama,Romance,null,null,English,null,null,null,7.4,Audrey Maas,David Susskind,Sandra Weintraub,null,Robert Getchell,null,null,null,Warner Bros.,Solaris Distribution,Warner-Columbia Films,National Broadcasting Company (NBC)
0085995,Chevy Chase,Beverly D'Angelo,Imogene Coca,Randy Quaid,Victor J. Kemper,null,null,null,Robert Harris Jr.,Barbara Siebert,null,null,Harold Ramis,null,null,null,Pembroke J. Herring,null,null,null,Adventure,Comedy,null,null,English,null,null,null,7.4,Robert Grand,Matty Simmons,null,null,John Hughes,John Hughes,null,null,Warner Bros.,Warner Home Video,Columbia Broadcasting System (CBS),Warner Home Video
0120903,Hugh Jackman,Patrick Stewart,Ian McKellen,Famke Janssen,Newton Thomas Sigel,null,null,null,Robert Allsopp,Tarah Burke,Cathy Crandall,Patricia Hanley Cumming,Bryan Singer,null,null,null,Steven Rosenblum,Kevin Stitt,John Wright,null,Action,Adventure,Sci-Fi,null,English,null,null,null,7.4,Avi Arad,Tom DeSanto,Richard Donner,Matthew Edelman,Tom DeSanto,Bryan Singer,David Hayter,null,Twentieth Century Fox Film Corporation,UGC-Fox Distribution (UFD),20th Century Fox,20th Century Fox de Argentina
0032339,Stan Laurel,Oliver Hardy,Forrester Harvey,Wilfred Lucas,Art Lloyd,null,null,null,Harry Black,Mary Bernard,null,null,Alfred J. Goulding,null,null,null,Bert Jordan,null,null,null,Comedy,null,null,null,English,null,null,null,7.4,Hal Roach Jr.,Hal Roach,null,null,Charley Rogers,Felix Adler,Harry Langdon,Charley Rogers,United Artists,United Artists Corporation,Favorite Films,DLS Film Holland
1810683,Cary-Hiroyuki Tagawa,Kevin James,Emily Watson,Michael Rapaport,Andrew Cadelago,null,null,null,Bianca E. Arreola,Danielle Cohen,Tatiana Conde,Christian Cordella,Alejandro Monteverde,null,null,null,Meg Ramsay,Joan Sobel,Fernando Villena,null,Comedy,Drama,War,null,English,null,null,null,7.4,Mark Burnett,Ricardo Del Río,Roma Downey,Luisa Gomez de Silva,Alejandro Monteverde,Pepe Portillo,null,null,Energía Entusiasta,European Dreams Factory,Open Road Films (II),Umbrella Entertainment
0047472,Howard Keel,Jeff Richards,Russ Tamblyn,Tommy Rall,George J. Folsey,null,null,null,Joan Joseff,null,null,null,Stanley Donen,null,null,null,Ralph E. Winters,null,null,null,Comedy,Drama,Musical,Romance,English,null,null,null,7.4,Jack Cummings,null,null,null,Albert Hackett,Frances Goodrich,Dorothy Kingsley,Stephen Vincent Benet,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)
0107507,Woody Allen,Diane Keaton,Jerry Adler,Lynn Cohen,Carlo Di Palma,null,null,null,Michael Adkins,Bill Christians,Patricia Eiben,Suzanne McCabe,Woody Allen,null,null,null,Susan E. Morse,null,null,null,Comedy,Mystery,null,null,English,null,null,null,7.4,Robert Greenhut,Joseph Hartwick,Charles H. Joffe,Thomas A. Reilly,Woody Allen,Marshall Brickman,null,null,TriStar Pictures,Columbia TriStar Home Video,Columbia TriStar Home Video,Columbia TriStar Films
0281358,Shane West,Mandy Moore,Peter Coyote,Daryl Hannah,Julio Macat,null,null,null,Julian J. Filiberti,Heather Hord,Rhea Lowenthal,Katrina Migliore,Adam Shankman,null,null,null,Emma E. Hickox,null,null,null,Drama,Romance,null,null,English,null,null,null,7.4,Denise Di Novi,E.K. Gaylord II,Bill Johnson,Casey La Scala,Nicholas Sparks,Karen Janszen,null,null,Warner Bros.,Becker Entertainment,Helkon Filmverleih GmbH,Helkon SK
0048342,James Stewart,Arthur Kennedy,Donald Crisp,Cathy O'Donnell,Charles Lang,null,null,null,null,null,null,null,Anthony Mann,null,null,null,William A. Lyon,null,null,null,Drama,Western,null,null,English,null,null,null,7.4,William Goetz,null,null,null,Philip Yordan,Frank Burt,Thomas T. Flynn,null,Columbia Pictures,Columbia Film-Verleih,Columbia Films,Columbia International Films
1219289,Bradley Cooper,Robert De Niro,Abbie Cornish,Andrew Howard,Jo Willems,null,null,null,Arlynn Abseck,Monica Araiz,Teresa Binder,Victoria Boaz,Neil Burger,null,null,null,Tracy Adams,Naomi Geraghty,null,null,Mystery,Sci-Fi,Thriller,null,English,Russian,Italian,Mandarin,7.4,Bradley Cooper,Ricardo Del Río,Leslie Dixon,Jason Felts,Leslie Dixon,Alan Glynn,null,null,A-Film Distribution,Alliance Films,Cinestar,Concorde Filmverleih
0022111,Bebe Daniels,Ricardo Cortez,Dudley Digges,Una Merkel,William Rees,null,null,null,Earl Luick,Eugene Joseff,null,null,Roy Del Ruth,null,null,null,George Marks,null,null,null,Crime,Drama,Film-Noir,Mystery,English,null,null,null,7.4,null,null,null,null,Dashiell Hammett,Maude Fulton,Brown Holmes,Lucien Hubbard,Warner Bros.,Associated Artists Productions (AAP),Warner Home Video,Film Noir Films
1396226,Penélope Cruz,Emile Hirsch,Adnan Haskovic,Saadet Aksoy,Gianfilippo Corticelli,null,null,null,Federica Maria Carbone,Giuliana Cau,Elena Pascaniuc,Cristina Tucci,Sergio Castellitto,null,null,null,Patrizio Marone,null,null,null,Drama,Romance,War,null,English,Italian,Bosnian,null,7.4,Piero Amati,Álvaro Augustín,Ghislain Barrois,Ornella Bernabei,Margaret Mazzantini,Sergio Castellitto,Margaret Mazzantini,null,Medusa Distribuzione,Alta Films,Medusa Home Entertainment,Divisa Home Video
0055505,Susan Strasberg,Ronald Lewis,Ann Todd,Christopher Lee,Douglas Slocombe,null,null,null,Dora Lloyd,null,null,null,Seth Holt,null,null,null,Eric Boyd-Perkins,null,null,null,Horror,Thriller,null,null,English,French,German,null,7.4,Michael Carreras,Jimmy Sangster,null,null,Jimmy Sangster,null,null,null,Columbia Pictures Corporation,Columbia Films,Columbia Pictures,Sony Pictures Home Entertainment
0410097,Terrence Howard,Anthony Anderson,Taryn Manning,Taraji P. Henson,Amy Vincent,null,null,null,Meriwether Nichols,Christy Hebert Crouch,null,null,Craig Brewer,null,null,null,Billy Fox,null,null,null,Crime,Drama,Music,null,English,null,null,null,7.4,Stephanie Allain,Preston L. Holmes,John Singleton,Dwight Williams,Craig Brewer,null,null,null,Paramount Classics,MTV Films,United International Pictures (UIP),United International Pictures (UIP)
0119512,Laura Fraser,Adam Monty,Isabella Rossellini,Jeroen Krabbé,Walther van den Ende,null,null,null,Els Cuppens,Karen de Wolf,Radboud Kuypers,Erwina Sleutel,Jeroen Krabbé,null,null,null,Edgar Burcksen,null,null,null,Drama,null,null,null,English,Hebrew,Yiddish,null,7.4,Edwin de Vries,Craig Haffner,Dirk Impens,Ate de Jong,Edwin de Vries,Carl Friedman,null,null,PolyGram Filmed Entertainment Distribution,Shooting Star Film Distribution BV,Trident Releasing,PolyGram Filmed Entertainment
0041866,John Wayne,Joanne Dru,John Agar,Ben Johnson,Winton C. Hoch,null,null,null,D.R.O. Hatswell,Michael Meyers,Ann Peck,null,John Ford,null,null,null,Jack Murray,null,null,null,Drama,Romance,Western,null,English,null,null,null,7.4,Lowell J. Farrell,Merian C. Cooper,John Ford,null,James Warner Bellah,Frank S. Nugent,Laurence Stallings,James Warner Bellah,RKO Radio Pictures,RKO Radio Films,RKO Radio Films,RKO Radio Pictures
0037549,Boris Karloff,Bela Lugosi,Henry Daniell,Edith Atwater,Robert De Grasse,null,null,null,null,null,null,null,Robert Wise,null,null,null,J.R. Whittredge,null,null,null,Horror,Thriller,null,null,English,null,null,null,7.4,Jack J. Gross,Val Lewton,null,null,Robert Louis Stevenson,Philip MacDonald,Val Lewton,null,RKO Radio Pictures,RKO Radio Pictures,C&C Television Corporation,Turner Home Entertainment
0102721,Hugo Weaving,Geneviève Picot,Russell Crowe,Heather Mitchell,Martin McGrath,null,null,null,Kerri Mazzocco,null,null,null,Jocelyn Moorhouse,null,null,null,Ken Sallows,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Lynda House,null,null,null,Jocelyn Moorhouse,null,null,null,AMLF,Artificial Eye,Fine Line Features,Roadshow Entertainment
0030865,Robert Taylor,Margaret Sullavan,Franchot Tone,Robert Young,Joseph Ruttenberg,Karl Freund,null,null,null,null,null,null,Frank Borzage,null,null,null,Frank Sullivan,null,null,null,Drama,Romance,null,null,English,null,null,null,7.4,Joseph L. Mankiewicz,null,null,null,F. Scott Fitzgerald,Edward E. Paramore Jr,Erich Maria Remarque,Joseph L. Mankiewicz,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Warner Home Video,null
0055184,Clark Gable,Marilyn Monroe,Montgomery Clift,Thelma Ritter,Russell Metty,null,null,null,Jean Louis,Jean Louis,Dorothy Jeakins,Jesse Munden,John Huston,null,null,null,George Tomasini,null,null,null,Drama,Romance,Western,null,English,null,null,null,7.4,Frank E. Taylor,null,null,null,Arthur Miller,Arthur Miller,null,null,United Artists,United Artists,American Broadcasting Company (ABC),Chapel Distribution
0099088,Michael J. Fox,Christopher Lloyd,Mary Steenburgen,Thomas F. Wilson,Dean Cundey,null,null,null,James P. Cullen,Kelly Lindquist,Maurice Palinski,Chuck Velasco,Robert Zemeckis,null,null,null,Harry Keramidas,Arthur Schmidt,null,null,Comedy,Sci-Fi,Western,null,English,null,null,null,7.4,Neil Canton,Bob Gale,Kathleen Kennedy,Frank Marshall,Robert Zemeckis,Bob Gale,Robert Zemeckis,Bob Gale,Universal Pictures,Universal Studios Home Entertainment,Universal Studios Home Entertainment,United International Pictures (UIP)
0053270,Ben Carruthers,Lelia Goldoni,Hugh Hurd,Anthony Ray,Erich Kollmar,null,null,null,null,null,null,null,John Cassavetes,null,null,null,John Cassavetes,Maurice McEndree,null,null,Drama,null,null,null,English,null,null,null,7.4,Seymour Cassel,Maurice McEndree,null,null,John Cassavetes,null,null,null,Lion International Films,Neue Filmkunst Walter Kirchner,Orion Home Video,Pioneer Entertainment
0031593,Irene Dunne,Charles Boyer,Maria Ouspenskaya,Lee Bowman,Rudolph Maté,null,null,null,null,null,null,null,Leo McCarey,null,null,null,Edward Dmytryk,George Hively,null,null,Comedy,Drama,Romance,null,English,French,null,null,7.4,Leo McCarey,null,null,null,Delmer Daves,Donald Ogden Stewart,Mildred Cram,Leo McCarey,RKO Radio Pictures,Hollywood Classics,Madacy Entertainment,Madacy Entertainment
0092843,Anjelica Huston,Donal McCann,Dan O'Herlihy,Donal Donnelly,Fred Murphy,null,null,null,Jennifer Butler,Delbert Grant,Marilyn Matthews,John McDonald,John Huston,null,null,null,Roberto Silvi,null,null,null,Drama,null,null,null,English,null,null,null,7.4,William J. Quigley,Wieland Schulz-Keil,Chris Sievernich,null,Tony Huston,James Joyce,null,null,Vestron Pictures,Delta Filmverleih,Vestron UK,AMLF
0162661,Johnny Depp,Christina Ricci,Miranda Richardson,Michael Gambon,Emmanuel Lubezki,null,null,null,Joanna Brett,Anthony Brookman,Lou Durkin,Morgan Elliott,Tim Burton,null,null,null,Chris Lebenzon,Joel Negron,null,null,Drama,Horror,Mystery,null,English,Latin,null,null,7.4,Francis Ford Coppola,Celia D. Costas,Larry J. Franco,Dieter Geissler,Washington Irving,Kevin Yagher,Andrew Kevin Walker,Andrew Kevin Walker,Paramount Pictures,Constantin Film,Pathé Distribution,Pathé
0083190,James Caan,Tuesday Weld,Willie Nelson,James Belushi,Donald E. Thorin,null,null,null,Paula Cain,Dennis Fill,Jodie Lynn Tillen,null,Michael Mann,null,null,null,Dov Hoenig,null,null,null,Action,Crime,Drama,Thriller,English,null,null,null,7.4,Richard Brams,Jerry Bruckheimer,Ronnie Caan,Michael Mann,Frank Hohimer,Michael Mann,Michael Mann,null,Splendor Films,United Artists Corporation,United Artists Pictures,United Artists
0482629,James Garner,Bill Cobbs,Lee Meriwether,George Lee,Brian Baugh,null,null,null,Nancy Ceo,A. Maxine Martin,Julia Rusthoven,Adrienne C. Stocker,Michael O. Sajbel,null,null,null,Scott Chestnut,null,null,null,Drama,Family,Romance,null,English,Spanish,null,null,7.4,Paul Brooks,Rick Eldridge,Rick Eldridge,Scott Fithian,Cheryl McKay,Jim Stovall,null,null,"Bigger Picture, The",Fox Faith,20th Century Fox Home Entertainment,Con Dios Entertainment
0063823,The Beatles,Paul Angelis,John Clive,Dick Emery,null,null,null,null,null,null,null,null,George Dunning,null,null,null,Brian J. Bishop,null,null,null,Animation,Adventure,Comedy,Fantasy,English,null,null,null,7.4,Al Brodax,Alan Kozlowski,Mary Ellen Stewart,null,Lee Minoff,Lee Minoff,Al Brodax,Jack Mendelsohn,United Artists,United Artists Corporation,MGM/UA Home Entertainment,United Artists
0084805,Dustin Hoffman,Jessica Lange,Teri Garr,Dabney Coleman,Owen Roizman,null,null,null,Jennifer Nichols,Franke Piazza,Bernie Pollack,Susan Gammie,Sydney Pollack,null,null,null,Fredric Steinkamp,William Steinkamp,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.4,Charles Evans,Sydney Pollack,Dick Richards,Ronald L. Schwary,Larry Gelbart,Murray Schisgal,Don McGuire,Larry Gelbart,Columbia Pictures,Warner Bros. / Columbia Pictures,Warner-Columbia Film,Warner-Columbia Films
0068421,John Wayne,Roscoe Lee Browne,Bruce Dern,Colleen Dewhurst,Robert Surtees,null,null,null,Luster Bayless,Lambert Marks,Neva Rames,G. Tony Scarano,Mark Rydell,null,null,null,Robert Swink,Neil Travis,null,null,Adventure,Drama,Western,null,English,Spanish,null,null,7.4,Mark Rydell,Tim Zinnemann,null,null,William Dale Jennings,Irving Ravetch,Harriet Frank Jr,William Dale Jennings,Warner Bros.,Columbia-Warner Distributors,Warner Bros.,Warner-Columbia Film
0034236,James Cagney,Olivia de Havilland,Rita Hayworth,Alan Hale,James Wong Howe,null,null,null,Eugene Joseff,null,null,null,Raoul Walsh,null,null,null,William Holmes,null,null,null,Comedy,Romance,null,null,English,null,null,null,7.4,William Cagney,Hal B. Wallis,null,null,Julius J. Epstein,Philip G. Epstein,James Hagan,null,Warner Bros.,M.P.E.A.,Dominant Pictures Corporation,United Artists Television
0046963,William Holden,June Allyson,Barbara Stanwyck,Fredric March,George J. Folsey,null,null,null,Helen Rose,null,null,null,Robert Wise,null,null,null,Ralph E. Winters,null,null,null,Drama,null,null,null,English,null,null,null,7.4,John Houseman,Jud Kinberg,null,null,Ernest Lehman,Cameron Hawley,null,null,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),National Broadcasting Company (NBC),MGM/UA Home Entertainment
0097240,Matt Dillon,Kelly Lynch,James Le Gros,Heather Graham,Robert D. Yeoman,null,null,null,Dana Delfs,Marychris Mass,Lynn Murdock,Marsha Perloff,Gus Van Sant,null,null,null,Mary Bauer,Curtiss Clayton,null,null,Crime,Drama,null,null,English,null,null,null,7.4,Cary Brokaw,Karen Murphy,Nick Wechsler,null,James Fogle,Gus Van Sant,Daniel Yost,William S. Burroughs,Avenue Pictures Productions,Astral Films,Forum Distribution,GAGA
0053133,Harry Belafonte,Robert Ryan,Shelley Winters,Ed Begley,Joseph C. Brun,null,null,null,null,null,null,null,Robert Wise,null,null,null,Dede Allen,null,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.4,Phil Stein,Robert Wise,Harry Belafonte,null,William P. McGivern,Abraham Polonsky,Nelson Gidding,John O. Killens,United Artists,United Artists,MGM/UA Home Entertainment,MGM/UA Home Entertainment
0104753,Marjorie Yates,Leigh McCormack,Anthony Watson,Nicholas Lamont,Michael Coulter,null,null,null,Marion Weise,null,null,null,Terence Davies,null,null,null,William Diver,null,null,null,Biography,Drama,null,null,English,null,null,null,7.4,Ben Gibson,Colin MacCabe,Maureen McCue,Olivia Stewart,Terence Davies,null,null,null,Alliance,Bac Films,Alta Films,"Criterion Collection, The"
0040366,John Garfield,Thomas Gomez,Marie Windsor,Howland Chamberlain,George Barnes,null,null,null,Louise Wilson,null,null,null,Abraham Polonsky,null,null,null,Art Seid,null,null,null,Crime,Film-Noir,Drama,null,English,null,null,null,7.4,Bob Roberts,null,null,null,Abraham Polonsky,Ira Wolfert,Ira Wolfert,null,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Favorite Attractions,Republic Pictures Home Video
0365960,Cal Robertson,Andre Keuck,Serataren Adragna,Melissa Banks,Ben Coccio,null,null,null,null,null,null,null,Ben Coccio,null,null,null,Ben Coccio,David Shuff,null,null,Drama,null,null,null,English,null,null,null,7.4,Richard Abramowitz,Adam Brightman,Ben Coccio,Barney Oldfield,Ben Coccio,Christopher Coccio,null,null,Avatar Films,Ocule Films,Home Vision Entertainment (HVE),Videoville Showtime
